,all star,death date,death year,experience,first year,games,last year,link,name
3703,0,1966-06-25,1966,1,1923,2,1923,/players/s/solommo01.shtml,Mose Solomon
3704,0,1966-03-09,1966,5,1907,75,1911,/players/s/steelel01.shtml,Elmer Steele
3705,0,1966-09-25,1966,1,1914,2,1914,/players/s/steveji01.shtml,Jim Stevens
3706,0,1966-06-26,1966,9,1922,230,1931,/players/s/stoneli01.shtml,Lil Stoner
3707,0,1966-02-14,1966,2,1912,54,1913,/players/s/stumpbi01.shtml,Bill Stumpf
3708,0,1966-04-01,1966,2,1920,162,1921,/players/s/sullijo04.shtml,John Sullivan
3709,0,1966-01-29,1966,10,1920,840,1930,/players/s/summaho01.shtml,Homer Summa
3710,0,1966-10-17,1966,14,1940,1001,1953,/players/s/swiftbo01.shtml,Bob Swift
3711,1,1966-10-04,1966,12,1938,1027,1949,/players/t/treshmi01.shtml,Mike Tresh
3712,0,1966-05-29,1966,13,1908,392,1921,/players/v/vaughhi01.shtml,Hippo Vaughn
3713,0,1966-07-13,1966,1,1905,6,1905,/players/v/vowinri01.shtml,Rip Vowinkel
3714,1,1966-06-14,1966,10,1927,275,1936,/players/w/walkebi01.shtml,Bill Walker
3715,0,1966-01-15,1966,1,1920,2,1920,/players/w/walshwa01.shtml,Walt Walsh
3716,0,1966-05-30,1966,2,1934,4,1935,/players/w/warddi01.shtml,Dick Ward
3717,0,1966-06-20,1966,3,1911,103,1915,/players/w/wiliede01.shtml,Denney Wilie
3718,0,1966-04-24,1966,1,1914,4,1914,/players/w/williri02.shtml,Rinaldo Williams
3719,0,1966-12-04,1966,3,1911,41,1913,/players/w/willijo01.shtml,Joe Willis
3720,0,1966-09-05,1966,2,1920,58,1922,/players/w/withrfr01.shtml,Frank Withrow
3721,0,1966-07-26,1966,4,1921,36,1928,/players/y/yoterel01.shtml,Elmer Yoter
3722,0,1966-12-12,1966,1,1911,9,1911,/players/y/younghe02.shtml,Herman Young
3723,0,1966-08-25,1966,9,1944,251,1952,/players/z/zoldasa01.shtml,Sam Zoldak
3724,0,1967-09-17,1967,2,1914,30,1915,/players/a/adamska01.shtml,Karl Adams
3725,0,1967-09-24,1967,1,1914,1,1914,/players/a/allenjo01.shtml,John Allen
3726,0,1967-10-02,1967,1,1934,3,1934,/players/a/armbror01.shtml,Orville Armbrust
3727,0,1967-07-06,1967,1,1938,17,1938,/players/a/asbelji01.shtml,Jim Asbell
3728,0,1967-10-27,1967,1,1911,5,1911,/players/b/bailebi02.shtml,Bill Bailey
3729,0,1967-06-13,1967,6,1915,617,1920,/players/b/bairddo01.shtml,Doug Baird
3730,0,1967-09-27,1967,2,1929,7,1930,/players/b/barnefr01.shtml,Frank Barnes
3731,0,1967-10-04,1967,2,1915,88,1916,/players/b/barneed01.shtml,Ed Barney
3732,0,1967-06-23,1967,2,1912,8,1918,/players/b/bashaal01.shtml,Al Bashang
3733,0,1967-06-04,1967,1,1914,1,1914,/players/b/bennhe01.shtml,Henry Benn
3734,0,1967-09-14,1967,6,1960,365,1967,/players/b/bondwa01.shtml,Walt Bond
3735,0,1967-06-06,1967,2,1928,158,1929,/players/b/brannot01.shtml,Otis Brannan
3736,0,1967-01-01,1967,1,1937,48,1937,/players/b/brownli01.shtml,Lindsay Brown
3737,0,1967-02-09,1967,2,1910,22,1911,/players/b/burkebi02.shtml,Billy Burke
3738,0,1967-04-29,1967,4,1926,375,1929,/players/b/butlejo02.shtml,Johnny Butler
3739,0,1967-08-17,1967,12,1910,590,1921,/players/c/caldwra02.shtml,Ray Caldwell
3740,0,1967-09-04,1967,1,1918,16,1918,/players/c/canavhu01.shtml,Hugh Canavan
3741,0,1967-11-12,1967,1,1927,95,1927,/players/c/carlycl01.shtml,Cleo Carlyle
3742,0,1967-03-06,1967,3,1943,88,1945,/players/c/castivi01.shtml,Vince Castino
3743,0,1967-06-24,1967,3,1907,11,1910,/players/c/castlro01.shtml,Roy Castleton
3744,0,1967-07-25,1967,4,1940,256,1944,/players/c/chartmi01.shtml,Mike Chartak
3745,0,1967-11-02,1967,3,1914,34,1916,/players/c/clemecl01.shtml,Clem Clemens
3746,0,1967-01-04,1967,8,1929,489,1944,/players/c/crabtes01.shtml,Estel Crabtree
3747,0,1967-01-26,1967,2,1911,80,1912,/players/d/daleyju01.shtml,Jud Daley
3748,0,1967-07-14,1967,1,1915,3,1915,/players/d/dalrybi01.shtml,Bill Dalrymple
3749,0,1967-05-26,1967,1,1915,20,1915,/players/d/davisbu01.shtml,Bud Davis
3750,0,1967-02-12,1967,1,1918,8,1918,/players/d/distedu01.shtml,Dutch Distel
3751,0,1967-06-10,1967,1,1914,5,1914,/players/f/fahrepe01.shtml,Pete Fahrer
3752,9,1967-07-21,1967,20,1925,2317,1945,/players/f/foxxji01.shtml,Jimmie Foxx
3753,0,1967-11-01,1967,4,1935,113,1938,/players/g/gablefr01.shtml,Frank Gabler
3754,0,1967-10-19,1967,1,1936,71,1936,/players/g/garibar01.shtml,Art Garibaldi
3755,0,1967-09-25,1967,5,1896,349,1904,/players/g/geierph01.shtml,Phil Geier
3756,0,1967-01-13,1967,9,1929,876,1940,/players/g/gelbech01.shtml,Charlie Gelbert
3757,0,1967-01-25,1967,14,1905,1213,1918,/players/g/gibsoge01.shtml,George Gibson
3758,0,1967-06-23,1967,2,1950,183,1953,/players/g/gilbeto01.shtml,Tookie Gilbert
3759,0,1967-07-10,1967,2,1934,21,1935,/players/g/grahask02.shtml,Skinny Graham
3760,0,1967-04-13,1967,13,1913,1401,1925,/players/g/griffto01.shtml,Tommy Griffith
3761,1,1967-01-06,1967,14,1939,380,1952,/players/h/haynejo01.shtml,Joe Haynes
3762,0,1967-02-26,1967,3,1935,134,1938,/players/h/heathto01.shtml,Tommy Heath
3763,0,1967-08-13,1967,2,1912,13,1913,/players/h/hechimi01.shtml,Mike Hechinger
3764,0,1967-12-31,1967,3,1920,75,1922,/players/h/hodgesh01.shtml,Shovel Hodge
3765,0,1967-04-07,1967,13,1925,989,1937,/players/h/hogansh01.shtml,Shanty Hogan
3766,0,1967-06-16,1967,3,1932,102,1934,/players/h/holladu01.shtml,Dutch Holland
3767,0,1967-03-30,1967,4,1914,302,1917,/players/h/howariv01.shtml,Ivan Howard
3768,0,1967-03-14,1967,1,1933,1,1933,/players/h/hunteed01.shtml,Eddie Hunter
3769,0,1967-06-08,1967,1,1939,1,1939,/players/j/jacobar01.shtml,Art Jacobs
3770,0,1967-02-14,1967,13,1911,1377,1926,/players/j/johnsji01.shtml,Jimmy Johnston
3771,0,1967-11-24,1967,2,1926,97,1928,/players/k/kellyjo04.shtml,Joe Kelly
3772,0,1967-09-16,1967,7,1916,411,1922,/players/k/kingle02.shtml,Lee King
3773,0,1967-07-06,1967,2,1910,31,1911,/players/k/knaupco01.shtml,Cotton Knaupp
3774,0,1967-07-29,1967,12,1921,384,1934,/players/k/kolpra01.shtml,Ray Kolp
3775,0,1967-11-04,1967,1,1938,3,1938,/players/l/lannito01.shtml,Tom Lanning
3776,0,1967-09-13,1967,2,1947,143,1948,/players/l/lapoira01.shtml,Ralph LaPointe
3777,0,1967-12-27,1967,7,1946,540,1952,/players/l/lehnepa01.shtml,Paul Lehner
3778,0,1967-06-30,1967,1,1910,5,1910,/players/l/liesefr01.shtml,Fred Liese
3779,0,1967-12-05,1967,1,1911,20,1911,/players/l/livelja01.shtml,Jack Lively
3780,0,1967-09-04,1967,2,1928,65,1930,/players/l/loeppge01.shtml,George Loepp
3781,0,1967-02-04,1967,3,1910,5,1914,/players/m/mackea01.shtml,Earle Mack
3782,0,1967-04-22,1967,6,1913,592,1918,/players/m/maisefr01.shtml,Fritz Maisel
3783,0,1967-01-17,1967,1,1908,1,1908,/players/m/malonch01.shtml,Charlie Maloney
3784,0,1967-09-04,1967,13,1920,477,1934,/players/m/maniocl01.shtml,Clyde Manion
3785,0,1967-04-27,1967,1,1914,1,1914,/players/m/mcgrajo02.shtml,John McGraw
3786,0,1967-08-21,1967,3,1922,10,1924,/players/m/mcgresl01.shtml,Slim McGrew
3787,0,1967-08-15,1967,1,1913,4,1913,/players/m/meistka01.shtml,Karl Meister
3788,0,1967-03-06,1967,7,1955,202,1961,/players/m/meyerja01.shtml,Jack Meyer
3789,0,1967-02-18,1967,1,1921,1,1921,/players/m/millera04.shtml,Ralph Miller
3790,0,1967-10-03,1967,7,1913,534,1919,/players/m/mollwfr01.shtml,Fritz Mollwitz
3791,0,1967-06-30,1967,5,1910,377,1915,/players/m/myersha01.shtml,Hap Myers
3792,0,1967-08-25,1967,2,1935,25,1936,/players/n/nelsoem01.shtml,Emmett Nelson
3793,0,1967-03-10,1967,2,1913,40,1914,/players/o/orrbi01.shtml,Billy Orr
3794,0,1967-05-08,1967,2,1928,94,1929,/players/o/orwolos01.shtml,Ossie Orwoll
3795,0,1967-03-21,1967,1,1915,3,1915,/players/p/parkepa01.shtml,Pat Parker
3796,0,1967-05-19,1967,2,1910,17,1911,/players/p/parsoji01.shtml,Jiggs Parson
3797,0,1967-12-28,1967,4,1918,75,1923,/players/p/pertibi01.shtml,Bill Pertica
3798,0,1967-05-13,1967,3,1923,66,1927,/players/p/picked01.shtml,Eddie Pick
3799,0,1967-09-28,1967,4,1909,17,1913,/players/p/powelbi01.shtml,Bill Powell
3800,0,1967-11-18,1967,6,1914,180,1919,/players/p/prendmi01.shtml,Mike Prendergast
3801,0,1967-10-02,1967,1,1946,7,1946,/players/p/priceja01.shtml,Jackie Price
3802,0,1967-02-24,1967,1,1923,1,1923,/players/p/propsja01.shtml,Jake Propst
3803,0,1967-06-13,1967,2,1922,128,1923,/players/r/reichdi01.shtml,Dick Reichle
3804,0,1967-02-12,1967,8,1902,231,1909,/players/r/rhoadbo01.shtml,Bob Rhoads
3805,0,1967-04-17,1967,2,1903,3,1904,/players/r/rudoldu01.shtml,Dutch Rudolph
3806,0,1967-09-02,1967,1,1929,2,1929,/players/r/ryanja03.shtml,Jack Ryan
3807,0,1967-05-14,1967,8,1911,865,1919,/players/s/saiervi01.shtml,Vic Saier
3808,0,1967-04-22,1967,6,1945,356,1950,/players/s/salkebi01.shtml,Bill Salkeld
3809,0,1967-11-24,1967,1,1927,5,1927,/players/s/saundru01.shtml,Rusty Saunders
3810,0,1967-03-07,1967,2,1928,47,1930,/players/s/shealal01.shtml,Al Shealy
3811,0,1967-07-13,1967,4,1928,290,1932,/players/s/shirear01.shtml,Art Shires
3812,0,1967-04-29,1967,2,1917,8,1919,/players/s/smallwa01.shtml,Walt Smallwood
3813,0,1967-09-13,1967,7,1897,216,1909,/players/s/stanljo02.shtml,Joe Stanley
3814,0,1967-12-19,1967,1,1914,18,1914,/players/t/tappawa01.shtml,Walter Tappan
3815,0,1967-04-16,1967,1,1929,1,1929,/players/t/tennaji01.shtml,Jim Tennant
3816,0,1967-09-05,1967,1,1936,10,1936,/players/t/tisinja01.shtml,Jack Tising
3817,0,1967-02-21,1967,3,1942,39,1947,/players/t/tostlo01.shtml,Lou Tost
3818,0,1967-02-07,1967,2,1944,5,1945,/players/v/viteljo01.shtml,Joe Vitelli
3819,0,1967-10-02,1967,2,1913,24,1914,/players/w/wagnebu02.shtml,Bull Wagner
3820,0,1967-05-13,1967,1,1921,3,1921,/players/w/walshji03.shtml,Jim Walsh
3821,0,1967-01-06,1967,2,1910,5,1911,/players/w/walshjo03.shtml,Joe Walsh
3822,0,1967-07-07,1967,1,1915,29,1915,/players/w/weissjo01.shtml,Joe Weiss
3823,0,1967-04-13,1967,1,1925,13,1925,/players/w/welchhe01.shtml,Herb Welch
3824,0,1967-06-15,1967,1,1916,1,1916,/players/w/welfol01.shtml,Ollie Welf
3825,0,1967-03-26,1967,2,1911,6,1914,/players/w/wilsosq01.shtml,Squanto Wilson
3826,0,1967-02-26,1967,1,1912,1,1912,/players/y/yantzge01.shtml,George Yantz
3827,0,1967-09-12,1967,9,1910,941,1918,/players/z/zeidero01.shtml,Rollie Zeider
3828,0,1968-07-27,1968,19,1906,482,1926,/players/a/adamsba01.shtml,Babe Adams
3829,0,1968-04-21,1968,1,1904,3,1904,/players/a/applefr01.shtml,Fred Applegate
3830,0,1968-05-26,1968,9,1913,299,1921,/players/a/ayersdo01.shtml,Doc Ayers
3831,0,1968-07-01,1968,2,1926,116,1932,/players/b/barbeda01.shtml,Dave Barbee
3832,0,1968-10-20,1968,9,1915,491,1923,/players/b/barbetu01.shtml,Turner Barber
3833,0,1968-12-22,1968,10,1923,411,1932,/players/b/bengobe01.shtml,Benny Bengough
3834,2,1968-04-14,1968,14,1934,455,1952,/players/b/bentoal01.shtml,Al Benton
3835,0,1968-10-05,1968,3,1952,15,1961,/players/b/bevanha01.shtml,Hal Bevan
3836,0,1968-06-18,1968,1,1914,3,1914,/players/b/bisholl01.shtml,Lloyd Bishop
3837,0,1968-01-14,1968,1,1924,6,1924,/players/b/blackbi01.shtml,Bill Black
3838,0,1968-02-28,1968,8,1910,550,1929,/players/b/blackle01.shtml,Lena Blackburne
3839,0,1968-10-23,1968,5,1908,251,1912,/players/b/blissja01.shtml,Jack Bliss
3840,0,1968-08-10,1968,3,1913,7,1915,/players/b/boardch01.shtml,Charlie Boardman
3841,0,1968-06-11,1968,4,1919,42,1923,/players/b/booneda01.shtml,Dan Boone
3842,0,1968-09-16,1968,1,1915,2,1915,/players/b/bostihe01.shtml,Henry Bostick
3843,0,1968-06-25,1968,2,1931,17,1932,/players/b/bowlegr01.shtml,Grant Bowler
3844,0,1968-05-16,1968,3,1941,34,1943,/players/b/brandbi01.shtml,Bill Brandt
3845,0,1968-10-14,1968,4,1913,34,1921,/players/b/brently01.shtml,Lynn Brenton
3846,6,1968-04-19,1968,16,1930,424,1946,/players/b/bridgto01.shtml,Tommy Bridges
3847,0,1968-05-27,1968,7,1910,122,1922,/players/b/bronkhe01.shtml,Herman Bronkie
3848,0,1968-06-10,1968,4,1911,31,1915,/players/b/browncu01.shtml,Curly Brown
3849,0,1968-02-09,1968,1,1904,30,1904,/players/b/brucelo01.shtml,Lou Bruce
3850,0,1968-06-06,1968,1,1902,1,1902,/players/b/burnsc.01.shtml,C.B. Burns
3851,0,1968-03-09,1968,1,1902,1,1902,/players/c/callaji02.shtml,Jim Callahan
3852,0,1968-04-01,1968,2,1909,8,1910,/players/c/cantwto01.shtml,Tom Cantwell
3853,0,1968-03-14,1968,1,1916,5,1916,/players/c/carpepa01.shtml,Paul Carpenter
3854,0,1968-09-26,1968,9,1924,522,1934,/players/c/clancbu01.shtml,Bud Clancy
3855,0,1968-07-09,1968,3,1927,36,1930,/players/c/collaha01.shtml,Hap Collard
3856,0,1968-05-27,1968,11,1920,316,1931,/players/c/colliri01.shtml,Rip Collins
3857,0,1968-09-12,1968,1,1911,2,1911,/players/c/conwach01.shtml,Charles Conway
3858,0,1968-06-15,1968,19,1899,2517,1917,/players/c/crawfsa01.shtml,Sam Crawford
3859,0,1968-05-15,1968,3,1944,57,1946,/players/d/drescbi01.shtml,Bill Drescher
3860,0,1968-06-28,1968,1,1917,13,1917,/players/d/driscpa01.shtml,Paddy Driscoll
3861,0,1968-06-25,1968,2,1928,20,1929,/players/d/duganda01.shtml,Dan Dugan
3862,0,1968-02-18,1968,4,1908,122,1915,/players/e/eganbe01.shtml,Ben Egan
3863,0,1968-11-27,1968,2,1940,42,1946,/players/f/fernaed01.shtml,Ed Fernandes
3864,0,1968-01-23,1968,9,1899,235,1911,/players/f/flahepa02.shtml,Patsy Flaherty
3865,0,1968-01-16,1968,4,1929,273,1933,/players/f/funkli01.shtml,Liz Funk
3866,0,1968-05-03,1968,2,1929,115,1930,/players/g/gardnra01.shtml,Ray Gardner
3867,0,1968-05-26,1968,1,1920,6,1920,/players/g/gawch01.shtml,Chippy Gaw
3868,0,1968-10-31,1968,3,1906,64,1908,/players/g/glazera01.shtml,Ralph Glaze
3869,0,1968-08-22,1968,16,1912,1676,1927,/players/g/grohhe01.shtml,Heinie Groh
3870,0,1968-08-13,1968,1,1940,2,1940,/players/g/guisele01.shtml,Lefty Guise
3871,0,1968-11-17,1968,14,1911,410,1924,/players/h/hamilea01.shtml,Earl Hamilton
3872,0,1968-07-29,1968,3,1943,95,1945,/players/h/hartbi03.shtml,Bill Hart
3873,0,1968-08-23,1968,8,1921,164,1930,/players/h/henrydu01.shtml,Dutch Henry
3874,0,1968-01-13,1968,3,1913,44,1915,/players/h/herbeer01.shtml,Ernie Herbert
3875,0,1968-12-24,1968,8,1920,399,1932,/players/h/hevinjo01.shtml,Johnnie Heving
3876,0,1968-04-07,1968,1,1922,3,1922,/players/h/higbema01.shtml,Mahlon Higbee
3877,0,1968-10-29,1968,1,1927,7,1927,/players/h/hohmabi01.shtml,Bill Hohman
3878,0,1968-09-25,1968,9,1922,285,1930,/players/h/holloke01.shtml,Ken Holloway
3879,0,1968-08-29,1968,1,1909,6,1909,/players/h/howarpa01.shtml,Paul Howard
3880,0,1968-03-30,1968,3,1922,51,1930,/players/h/hunglbe01.shtml,Bernie Hungling
3881,0,1968-01-11,1968,2,1909,45,1910,/players/h/huntege01.shtml,George Hunter
3882,0,1968-05-27,1968,2,1915,42,1917,/players/j/jacksch02.shtml,Charlie Jackson
3883,0,1968-08-03,1968,1,1922,5,1922,/players/j/jenkijo02.shtml,John Jenkins
3884,0,1968-09-08,1968,1,1937,3,1937,/players/k/kalfabi01.shtml,Bill Kalfass
3885,0,1968-04-27,1968,1,1936,2,1936,/players/k/kardopa01.shtml,Paul Kardow
3886,0,1968-12-08,1968,6,1920,265,1927,/players/k/karrbe01.shtml,Benn Karr
3887,0,1968-07-15,1968,1,1942,11,1942,/players/k/kearsed01.shtml,Eddie Kearse
3888,0,1968-04-25,1968,1,1907,2,1907,/players/k/kelsebi01.shtml,Billy Kelsey
3889,0,1968-10-21,1968,1,1911,14,1911,/players/k/killija01.shtml,Jack Killilay
3890,0,1968-10-16,1968,12,1946,484,1957,/players/k/kindeel01.shtml,Ellis Kinder
3891,0,1968-08-31,1968,7,1910,320,1918,/players/k/kirkeja01.shtml,Jay Kirke
3892,0,1968-08-26,1968,4,1935,223,1938,/players/k/kronejo01.shtml,John Kroner
3893,0,1968-01-13,1968,1,1930,2,1930,/players/l/langma01.shtml,Marty Lang
3894,0,1968-07-17,1968,1,1926,4,1926,/players/l/lehrno01.shtml,Norm Lehr
3895,0,1968-02-14,1968,2,1909,5,1910,/players/l/lelivbi01.shtml,Bill Lelivelt
3896,0,1968-09-14,1968,14,1903,1317,1917,/players/l/loberha01.shtml,Hans Lobert
3897,0,1968-03-31,1968,9,1909,122,1920,/players/l/lowdegr01.shtml,Grover Lowdermilk
3898,0,1968-11-20,1968,4,1913,168,1922,/players/m/maisege01.shtml,George Maisel
3899,0,1968-12-30,1968,6,1951,98,1956,/players/m/marlodi01.shtml,Dick Marlowe
3900,0,1968-02-07,1968,1,1931,17,1931,/players/m/marquol01.shtml,Ollie Marquardt
3901,0,1968-02-08,1968,1,1922,3,1922,/players/m/matthjo01.shtml,Joe Matthews
3902,0,1968-11-05,1968,3,1912,169,1918,/players/m/mattiwa01.shtml,Wally Mattick
3903,0,1968-12-15,1968,1,1932,1,1932,/players/m/mclauji02.shtml,Jim McLaughlin
3904,0,1968-03-18,1968,7,1922,165,1934,/players/m/meinehe01.shtml,Heinie Meine
3905,0,1968-09-02,1968,1,1909,7,1909,/players/m/meyerle02.shtml,Lee Meyer
3906,0,1968-04-16,1968,1,1921,2,1921,/players/m/michajo01.shtml,John Michaelson
3907,0,1968-08-17,1968,1,1909,25,1909,/players/m/morefo01.shtml,Forrest More
3908,0,1968-07-10,1968,1,1911,4,1911,/players/m/moultal01.shtml,Allie Moulton
3909,0,1968-08-14,1968,1,1913,5,1913,/players/m/mowera01.shtml,Ray Mowe
3910,0,1968-03-29,1968,4,1912,39,1921,/players/n/napiebu01.shtml,Buddy Napier
3911,0,1968-03-24,1968,1,1912,6,1912,/players/n/nichoov01.shtml,Ovid Nicholson
3912,0,1968-09-04,1968,9,1927,701,1935,/players/o/orsater01.shtml,Ernie Orsatti
3913,0,1968-09-17,1968,1,1922,1,1922,/players/p/penceel01.shtml,Elmer Pence
3914,0,1968-04-08,1968,1,1915,1,1915,/players/p/peppebo01.shtml,Bob Pepper
3915,0,1968-10-31,1968,5,1911,161,1915,/players/p/perduhu01.shtml,Hub Perdue
3916,0,1968-01-26,1968,6,1924,312,1935,/players/p/philled01.shtml,Eddie Phillips
3917,0,1968-02-03,1968,2,1917,111,1918,/players/p/pitleja01.shtml,Jake Pitler
3918,0,1968-06-30,1968,2,1926,3,1927,/players/p/portene01.shtml,Ned Porter
3919,0,1968-12-22,1968,2,1927,20,1928,/players/p/powerik01.shtml,Ike Powers
3920,0,1968-07-27,1968,1,1935,22,1935,/players/r/redmoja01.shtml,Jack Redmond
3921,0,1968-06-11,1968,6,1926,641,1931,/players/r/reganbi01.shtml,Bill Regan
3922,0,1968-03-04,1968,1,1909,20,1909,/players/r/reilldu01.shtml,Duke Reilley
3923,0,1968-09-12,1968,6,1957,124,1964,/players/r/rudoldo01.shtml,Don Rudolph
3924,0,1968-05-24,1968,1,1938,2,1938,/players/r/russell01.shtml,Lloyd Russell
3925,0,1968-11-12,1968,1,1914,1,1914,/players/s/schirdu01.shtml,Dutch Schirick
3926,0,1968-02-23,1968,5,1914,36,1926,/players/s/schreha01.shtml,Hank Schreiber
3927,0,1968-01-13,1968,1,1912,1,1912,/players/s/schwiar01.shtml,Art Schwind
3928,0,1968-07-17,1968,2,1943,67,1946,/players/s/searske01.shtml,Ken Sears
3929,0,1968-12-17,1968,15,1911,1390,1926,/players/s/severha01.shtml,Hank Severeid
3930,0,1968-07-08,1968,1,1902,3,1902,/players/s/sheana01.shtml,Nap Shea
3931,0,1968-11-14,1968,15,1918,549,1932,/players/s/sherdbi01.shtml,Bill Sherdel
3932,0,1968-03-20,1968,14,1935,454,1949,/players/s/shouncl01.shtml,Clyde Shoun
3933,0,1968-02-12,1968,2,1905,39,1906,/players/s/siegljo01.shtml,Johnny Siegle
3934,0,1968-04-12,1968,3,1926,55,1931,/players/s/sigaffr01.shtml,Frank Sigafoos
3935,0,1968-07-03,1968,2,1928,33,1929,/players/s/simmopa01.shtml,Pat Simmons
3936,0,1968-12-02,1968,1,1915,3,1915,/players/s/simspe01.shtml,Pete Sims
3937,0,1968-03-02,1968,1,1915,3,1915,/players/s/slattph01.shtml,Phil Slattery
3938,8,1968-11-04,1968,15,1941,1720,1955,/players/s/stephve01.shtml,Vern Stephens
3939,0,1968-07-27,1968,2,1931,12,1932,/players/s/storiho01.shtml,Howie Storie
3940,0,1968-01-09,1968,3,1928,42,1931,/players/s/streled01.shtml,Ed Strelecki
3941,0,1968-11-20,1968,9,1925,669,1934,/players/t/thompfr03.shtml,Fresco Thompson
3942,0,1968-04-19,1968,1,1912,1,1912,/players/t/traveal01.shtml,Allan Travers
3943,0,1968-07-21,1968,1,1907,1,1907,/players/w/wadeha01.shtml,Ham Wade
3944,0,1968-01-02,1968,1,1944,41,1944,/players/w/warreto01.shtml,Tommy Warren
3945,0,1968-03-15,1968,1,1920,1,1920,/players/w/wattal01.shtml,Allie Watt
3946,0,1968-09-18,1968,4,1921,34,1924,/players/w/wheelri01.shtml,Rip Wheeler
3947,0,1968-07-12,1968,4,1921,49,1924,/players/w/wirtske01.shtml,Kettle Wirts
3948,0,1968-12-04,1968,5,1924,209,1929,/players/y/ydeem01.shtml,Emil Yde
3949,0,1968-07-06,1968,1,1922,2,1922,/players/y/youngch02.shtml,Chief Youngblood
3950,0,1969-03-18,1969,3,1911,102,1913,/players/a/almeira01.shtml,Rafael Almeida
3951,0,1969-09-10,1969,4,1905,199,1910,/players/b/barbeja01.shtml,Jap Barbeau
3952,0,1969-11-05,1969,1,1912,3,1912,/players/b/barryha01.shtml,Hardin Barry
3953,0,1969-11-20,1969,7,1911,299,1917,/players/b/baumapa01.shtml,Paddy Baumann
3954,0,1969-10-06,1969,1,1914,2,1914,/players/b/beattde01.shtml,Desmond Beatty
3955,0,1969-10-24,1969,9,1913,287,1927,/players/b/bentlja01.shtml,Jack Bentley
3956,0,1969-10-26,1969,2,1948,18,1951,/players/b/blackji01.shtml,Jim Blackburn
3957,0,1969-10-16,1969,1,1932,21,1932,/players/b/boernla01.shtml,Larry Boerner
3958,0,1969-08-30,1969,4,1926,41,1932,/players/b/bolenst01.shtml,Stew Bolen
3959,0,1969-03-21,1969,2,1913,125,1914,/players/b/booeev01.shtml,Everett Booe
3960,0,1969-03-18,1969,1,1916,2,1916,/players/b/bradlja01.shtml,Jack Bradley
3961,0,1969-01-23,1969,11,1905,1252,1915,/players/b/bridwal01.shtml,Al Bridwell
3962,0,1969-04-28,1969,1,1910,13,1910,/players/b/burgjo01.shtml,Joe Burg
3963,0,1969-05-21,1969,2,1923,41,1924,/players/b/burnsde01.shtml,Dennis Burns
3964,0,1969-08-05,1969,2,1904,13,1905,/players/c/caldwra01.shtml,Ralph Caldwell
3965,0,1969-10-28,1969,2,1910,19,1911,/players/c/callada01.shtml,Dave Callahan
3966,0,1969-11-16,1969,6,1908,546,1915,/players/c/campbvi01.shtml,Vin Campbell
3967,0,1969-04-02,1969,3,1943,43,1945,/players/c/cardobe01.shtml,Ben Cardoni
3968,0,1969-08-19,1969,8,1939,258,1949,/players/c/carraal01.shtml,Alex Carrasquel
3969,0,1969-07-08,1969,10,1906,709,1916,/players/c/carribi02.shtml,Bill Carrigan
3970,0,1969-04-19,1969,2,1904,22,1905,/players/c/cassaha01.shtml,Harry Cassady
3971,0,1969-03-16,1969,1,1967,2,1967,/players/c/chavene01.shtml,Nestor Chavez
3972,0,1969-01-06,1969,9,1911,316,1919,/players/c/chenela01.shtml,Larry Cheney
3973,0,1969-05-05,1969,14,1905,504,1920,/players/c/cicoted01.shtml,Eddie Cicotte
3974,0,1969-03-20,1969,2,1911,16,1912,/players/c/clarkji01.shtml,Jim Clark
3975,0,1969-04-19,1969,2,1940,50,1944,/players/c/colliri03.shtml,Bob Collins
3976,0,1969-11-30,1969,1,1943,5,1943,/players/c/creedco01.shtml,Connie Creeden
3977,0,1969-10-06,1969,2,1920,7,1925,/players/c/crumpro01.shtml,Roy Crumpler
3978,0,1969-09-03,1969,1,1910,4,1910,/players/c/culpbi01.shtml,Bill Culp
3979,0,1969-12-10,1969,1,1906,6,1906,/players/c/cunnimi01.shtml,Mike Cunningham
3980,0,1969-07-04,1969,4,1902,293,1905,/players/d/drillle01.shtml,Lew Drill
3981,0,1969-10-23,1969,7,1944,190,1952,/players/d/dubiemo01.shtml,Monk Dubiel
3982,0,1969-11-10,1969,1,1922,3,1922,/players/d/duffla01.shtml,Cecil Duff
3983,0,1969-11-30,1969,3,1913,114,1921,/players/e/eayrsed01.shtml,Eddie Eayrs
3984,0,1969-11-11,1969,1,1912,15,1912,/players/e/edingst01.shtml,Stump Edington
3985,0,1969-07-27,1969,3,1947,34,1949,/players/e/elliogl01.shtml,Glenn Elliott
3986,0,1969-08-05,1969,1,1924,7,1924,/players/e/elmorve01.shtml,Verdo Elmore
3987,0,1969-06-12,1969,7,1912,103,1920,/players/e/engeljo01.shtml,Joe Engel
3988,0,1969-11-10,1969,1,1921,4,1921,/players/f/fossge01.shtml,George Foss
3989,0,1969-07-13,1969,1,1917,3,1917,/players/f/frencpa01.shtml,Pat French
3990,0,1969-06-10,1969,3,1942,47,1944,/players/f/fuchsch01.shtml,Charlie Fuchs
